lemma	pos	date	grouping	identifier	description	context	indexes_target_token	indexes_target_sentence
завод	NOUN	1700	1700-1916	1700-1916_завод_140-16		3) Припасы железные, яко инструменты всякие и артеллерию в каждый город, по малой мере: 12 пушек и 1 мартир пудовой, да 4 малых с надлежащею аммуницыею отпустить с заводов сибирских.	164:171	0:182
завод	NOUN	1700	1700-1916	1700-1916_завод_120-16		На другой день рабочие завода, на котором работали Петров и Горшков, собрались перед конторой и стали требовать объяснения: почему сбавляют плату без их согласия -- Кто вам сказал, что сбавляют плата та же, только требуется сокращение рабочих.	23:29	0:243
завод	NOUN	1700	1700-1916	1700-1916_завод_124-16		И знаешь, ли, какая с ними история Сестра мне их прислала сюда, в Петровский Завод, -- у меня их отобрали и отослали в канцелярию III Отделения; у меня они были не более трех дней; едва я успел прочитать.	77:82	0:204
завод	NOUN	1700	1700-1916	1700-1916_завод_152-16		Итак, счастье народа зависит от того, чтобы все земли, фабрики и заводы перешли в пользование народа, сделались его общим и нераздельным имуществом.	65:71	0:148
завод	NOUN	1700	1700-1916	1700-1916_завод_178-16		Окружной суд приговорил управляющего заводом Рутенберга к денежному штрафу.	37:44	0:75
завод	NOUN	1700	1700-1916	1700-1916_завод_176-16		Жизнь в М. заводе ему не нравилась по дороговизне и потому, что он там начинал порядочно попивать, не желая отстать от товарищей, да и работа была такая, что выпить хотелось.	11:17	0:174
завод	NOUN	1700	1700-1916	1700-1916_завод_174-16		26 декабря Рано утром отправились мы из Дорохова на лошадях Рейхеля же в завод -- это еще верст 100 нам осталось.	73:78	0:113
завод	NOUN	1700	1700-1916	1700-1916_завод_172-16		Я, видя здесь довольство руд, определил вновь заводов прибавить железных 4, медных 2, да портекулярных медных 2, железных 2.	46:53	0:124
завод	NOUN	1700	1700-1916	1700-1916_завод_128-16		Завод Горнунг не был застрахован.	0:5	0:33
завод	NOUN	1700	1700-1916	1700-1916_завод_154-16		-- "Хорошо, -- говорили они, -- пусть экспроприируют землю, угольные копи, фабрики и заводы.	85:91	0:92
завод	NOUN	1700	1700-1916	1700-1916_завод_156-16		Он смотрел все их производство: и металлические фабрики и мыльно-пильные заводы, и все хозяйственные порядки их ему очень нравились, особенно насчет рабочего содержания.	73:79	0:169
завод	NOUN	1700	1700-1916	1700-1916_завод_168-16		(2) В 1733 о устроении училисч и разпростра[не]нии наук предложение подал, ведая, что из того великая польза государству произходит, которое хотя е. в. милостивно с благодарением изволила принять, но злостию немцов не токмо то опровергнуто, но я в Сибирь под видом милости или пользы заводов отлучен.	284:291	0:300
завод	NOUN	1700	1700-1916	1700-1916_завод_160-16		Предприниматель предлагаете городу снабдить газовые фонари особым аппаратом, который позволит зажигать и гасить фонари все сразу из какого-нибудь центрального места, например, из газового завода, не прибегая к помощи фонарщиков.	188:194	0:228
завод	NOUN	1700	1700-1916	1700-1916_завод_158-16		В данной мне от в. в. инструкции в 14-м пункте повелено о беглых к[рестьянех], ежели о которых помещики будут бить челом, оных, освидетельствовав крепости, отдавать, по которой при всех заводах и слободах жителей наличных и убылых велели переписать.	186:193	0:249
завод	NOUN	1700	1700-1916	1700-1916_завод_162-16		Чухонец с невозмутимо спокойным лицом и трубкой-носогрейкой, крепко зажатой в зубах, везет нас в театр на Пороховые заводы.	116:122	0:123
завод	NOUN	1700	1700-1916	1700-1916_завод_164-16		Близ Смоленского поля, на Петербургской стороне и вообще в местах низких, занятых деревянными строениями, вода смыла последние до основания, и улицы загромоздила лесом, дровами и даже хижинами; кое-где лежали изломанные барки; одно парусное судно большой величины, с завода Берда, очутилось в Коломне, возле сада католического митрополита.	267:273	0:339
завод	NOUN	1700	1700-1916	1700-1916_завод_166-16		Мотовилихинской, один из управляемых мною по Высочайшей воле Пермских казенных медиплавиленных заводов, лежит в четырех верстах от Губернского города Перьми в верьх по реке Каме.	95:102	0:178
завод	NOUN	1700	1700-1916	1700-1916_завод_170-16		Сегодня мы поехали на завод и осмотрели все.	22:27	0:44
завод	NOUN	1700	1700-1916	1700-1916_завод_130-16		Мы ехали крупной рысью, долго толковали о встрече, делали всевозможные предположения, но ни к какому положительному заключению прийти не могли, тем более потому, что вся дорога от Александровского завода шла почти степью и сенокосными дачами, а лес оставался с левой стороны, за рекой Газимуром, и был от нас в нескольких верстах.	197:203	0:330
завод	NOUN	1700	1700-1916	1700-1916_завод_126-16		И оному росходу также со крестьян приписных сложено, ведомости при сем посылаю под литерою F. И хотя оные вновь построенные заводы прежде определенными деньгами 54 тысячами надеюся управить, ибо многие излишние росходы убавили, токмо за неимением вольных работников, как прежде бес паспортов приниманы, ныне приписанными слободами всех новых заводов содержать невозможно и приписывать за дальностию, кроме объявленных, неспособно.	124:130	0:430
завод	NOUN	1700	1700-1916	1700-1916_завод_148-16		Рабочими казенного Каменского завода послана следующая телеграмма министру торговли и промышленности: "Умоляем ваше превосходительство дать работу.	30:36	0:147
завод	NOUN	1700	1700-1916	1700-1916_завод_144-16		Но как видим, что у них учители раскольни[ки] и книги употребляют старые, то опасно, чтоб всех и повинующихся православной церкви не отвратили, ибо его, Акинфиевых, детей грамоте обучали раскольники, и многие, бывшие перво правоверные, ныне на их заводах превращены.	247:254	0:266
завод	NOUN	1700	1700-1916	1700-1916_завод_132-16		И по тем комиским припи[сям] оные крестьяне в подушной оклад при заводах положены.	65:72	0:82
завод	NOUN	1700	1700-1916	1700-1916_завод_134-16		Народ на заводе -- по недугу мне: всё этакие резкие люди, смелые, и хотя матерщинники, похабники и часто пьяницы, но свободный, бесстрашный народ.	9:15	0:146
завод	NOUN	1700	1700-1916	1700-1916_завод_146-16		По указу в. и. в. прибыл я на медной Ягушихинской в. в. завод сентября 5 дня, на котором нашел: 1. Заготовленных от не[ко]ликих лет, также и добытых ныне на рудниках медных руд 601561 пуд, которым поданная от капитана Берглина ведомость при сем под литерою [А] свидетельствует.	56:61	0:277
завод	NOUN	1700	1700-1916	1700-1916_завод_142-16		У Акинфия закипела работа: застучали на безмолвствовавших прежде Верхотурских заводах сотни молотов, задымились печи.	78:85	0:117
завод	NOUN	1700	1700-1916	1700-1916_завод_136-16		Ко всему этому теперь являлось подозрение, что пожар -- не случайность, что крестьяне, вероятно, подожгли завод со злости и может быть нарочно разобрали перила моста, чтобы погубить таким образом Михаила Андреевича.	106:111	0:215
завод	NOUN	1700	1700-1916	1700-1916_завод_122-16		Прошлым летом крестьяне деревни 3 -- щи, везшие с завода партию сахару в Москву, свернули с шоссе в свою деревню и распродали сахар в собственную пользу.	50:56	0:153
завод	NOUN	1700	1700-1916	1700-1916_завод_138-16		Да у нас, между добрых дворян, такого заводу и не слыхивали.	38:44	0:60
завод	NOUN	1700	1700-1916	1700-1916_завод_150-16		Тульским оружейным заводом получен от сербского правительства заказ на изготовление ружей, всего на сумму 80 000 руб.	19:26	0:117
завод	NOUN	1992	1992-2016	1992-2016_завод_171-16		Последнюю техническую проверку лайнер прошел на Внуковском авиаремонтном заводе буквально в этом месяце.	73:79	0:104
завод	NOUN	1992	1992-2016	1992-2016_завод_167-16		А во Ржеве какая полиция Надеюсь, вы понимаете, почему водочный завод не работал напрямую с Ульяновском -- Ульяновску нужен был гарант, -- кивнул Герман.	64:69	0:153
завод	NOUN	1992	1992-2016	1992-2016_завод_147-16		Cooper, Сonnaught, Lotus порой выигрывали гонки Ф-1, но то были победы в соревнованиях национального масштаба, которые зарубежные заводы попросту игнорировали.	130:136	0:159
завод	NOUN	1992	1992-2016	1992-2016_завод_131-16		Мотоциклетный завод, носивший имя, разумеется, Сталина, был городом в городе, там работало до ста тысяч рабочих; одно из дочерних предприятий производило велосипеды, другое -- танкетки, любимый Сталиным вид боевой техники.	14:19	0:222
завод	NOUN	1992	1992-2016	1992-2016_завод_159-16		Проведя тридцать лет на заводе, трудно изменить ему за несколько месяцев.	24:30	0:73
завод	NOUN	1992	1992-2016	1992-2016_завод_169-16		Для желающих повысить свою квалификацию, получить среднетехническое образование, на территории завода открыт Технический колледж.	95:101	0:129
завод	NOUN	1992	1992-2016	1992-2016_завод_143-16		Впрочем, из его рассказа также следует, что в индустрии еще сохранились внутренние резервы (в частности, их следует поискать в цепочке посредников при продаже крупных партий цемента), а поддержка государства дает шанс на завершение строительства новых цементных заводов.	262:269	0:270
завод	NOUN	1992	1992-2016	1992-2016_завод_163-16		-- Бесспорно, на заводах ДСП качество ламинирования значительно выше, чем на мебельных предприятиях.	17:24	0:100
завод	NOUN	1992	1992-2016	1992-2016_завод_141-16		Но гигантомания, желание не отставать от Европы привели к тому, что стали ориентироваться на иностранные заводы.	105:111	0:112
